chromosome	start	end	gene	log2	baf	cn	cn1	cn2	depth	probes	weight	sem	ci_lo	ci_hi	pi_lo	pi_hi
chr17	65206808	65436638	RGS9	-0.197269	0.375	2	1	1	27.6317	322	276.962	0.014779	-0.22741	-0.164815	-0.732303	0.337057
chr17	65436638	65479642	LINC02563	0.233041	0.408253	3	2	1	36.8734	61	52.5024	0.0443318	0.157659	0.307798	-0.374655	0.957164
chr17	65479642	65512072	-	-0.0999635	0.390244	2	1	1	32.7799	45	36.4471	0.0384751	-0.166635	-0.0331135	-0.65097	0.373972
chr17	65512072	65564242	AXIN2	0.283139	0.566392	3	2	1	39.3164	72	60.778	0.0319673	0.231083	0.347704	-0.283158	0.77737
chr17	65564242	65659417	CEP112	-0.0772335	0.387755	2	1	1	31.5321	135	110.832	0.0223836	-0.113721	-0.0321585	-0.531456	0.455102
chr17	65659417	65795482	CEP112	0.122824	0.416667	2	1	1	37.357	188	168.734	0.0203777	0.0855084	0.162581	-0.351251	0.67878
chr17	65795482	67097613	CEP112,APOH,PRKCA,PRKCA,CACNG5,CACNG4,CACNG1,HELZ,HELZ	-0.149045	0.385965	2	1	1	30.244	1770	1511.53	0.00716056	-0.163383	-0.135369	-0.736648	0.422168
chr17	67097613	67274568	HELZ,LOC101928021	0.0583575	0.428571	2	1	1	38.8196	238	203.145	0.0157221	0.0292847	0.0894129	-0.427127	0.521036
chr17	67274568	67361988	PSMD12	-0.119538	0.416199	2	1	1	34.7242	121	96.743	0.0198448	-0.153034	-0.0828363	-0.557196	0.286772
chr17	67361988	67491002	PSMD12,PITPNC1	0.151279	0.41565	2	1	1	39.9143	179	149.842	0.0196937	0.116321	0.187924	-0.386253	0.683796
chr17	67491002	67712372	PITPNC1	-0.125948	0.4	2	1	1	31.3862	313	265.793	0.0145637	-0.157869	-0.0928404	-0.592321	0.357067
chr17	67712372	67748327	NOL11	0.159539	0.435417	2	1	1	40.9012	47	38.4047	0.0347314	0.0804695	0.226113	-0.342111	0.58081
chr17	67748327	67823057	-	-0.163596	0.390567	2	1	1	34.0928	102	76.7096	0.0259065	-0.211714	-0.120502	-0.573817	0.372886
chr17	67823057	68516070	BPTF,C17orf58,KPNA2,LINC00674,ARHGAP27P2,AMZ2,AMZ2,ARSG,ARSG,ARSG,PRKAR1A,PRKAR1A	0.154065	0.419355	2	1	1	40.3735	943	771.55	0.0110133	0.135326	0.174575	-0.507215	0.864148
chr17	68516775	68750129	PRKAR1A,FAM20A,LINC01482	-0.0528513	0.378078	2	1	1	31.8061	318	284.286	0.0153514	-0.0782243	-0.0282382	-0.578989	0.508673
chr17	68750129	68912984	ABCA8	0.128042	0.421637	2	1	1	36.572	217	194.287	0.0192376	0.0921151	0.166397	-0.423573	0.70386
chr17	68913689	69390268	ABCA8,ABCA9,ABCA6,ABCA10,ABCA5	-0.0149432	0.416667	2	1	1	35.8757	587	522.722	0.00992411	-0.0293269	0.00236996	-0.526322	0.420234
chr17	69390268	70213001	MAP2K6,LINC01483,LINC01483,LINC01497,LINC01028,KCNJ16,KCNJ2-AS1,KCNJ2	0.133997	0.416667	2	1	1	39.5881	1109	979.657	0.00805853	0.119078	0.147652	-0.398174	0.654841
chr17	70213001	73179633	-,CASC17,ROCR,LINC01152,LOC102723517,SOX9-AS1,SOX9,LINC02003,LINC00673,LINC00673,LINC00511,SLC39A11,SSTR2	-0.185209	0.384615	2	1	1	29.1294	4023	3530.03	0.00438371	-0.192969	-0.178373	-0.73997	0.302843
chr17	73179633	73358703	COG1,FAM104A,C17orf80,CPSF4L,CDC42EP4,SDK2	0.0718933	0.424621	2	1	1	37.288	246	197.837	0.0234241	0.0271918	0.116926	-0.598558	0.788592
chr17	73358703	74197650	SDK2,LOC100134391,LINC00469	-0.320876	0.333333	1	1	0	24.5973	1162	921.072	0.00993929	-0.33684	-0.30129	-0.932567	0.271601
chr17	74197650	74237130	RPL38,MGC16275,TTYH2	0.0537549	0.428571	2	1	1	33.2705	56	48.9575	0.0499066	-0.00967346	0.156228	-0.5298	0.997988
chr17	74237130	74426775	TTYH2,DNAI2,KIF19,BTBD17,GPR142	-0.317104	0.358974	1	1	0	26.4051	266	219.001	0.0206388	-0.352503	-0.26876	-0.901532	0.433095
chr17	74426775	74459205	GPRC5C	0.0957812	0.407407	2	1	1	32.267	45	35.1949	0.0510606	0.0256102	0.188169	-0.596617	0.636476
chr17	74459205	74734859	CD300A,CD300LB,CD300C,CD300H,CD300LD,C17orf77,LOC101928343,RAB37	-0.293994	0.354839	1	1	0	26.5077	387	322.422	0.017355	-0.326823	-0.258978	-0.888101	0.264601
chr17	74734859	74780684	RAB37,SLC9A3R1,NAT9,TMEM104	0.243446	0.375	3	2	1	40.3148	62	52.0152	0.0306307	0.183996	0.291741	-0.142829	0.641727
chr17	74780684	74950589	TMEM104,GRIN2C,FDXR,FADS6,USH1G,OTOP2,OTOP3	-0.0504622	0.411011	2	1	1	30.7909	237	195.579	0.0219435	-0.0945354	-0.00973598	-0.693306	0.646831
chr17	74950589	75910091	HID1,HID1-AS1,CDR2L,MRPL58,KCTD2,SLC16A5,SLC16A5,ARMC7,NT5C,JPT1,SUMO2,NUP85,GGA3,MRPS7,MIF4GD,LOC100287042,SLC25A19,GRB2,MIR3678,TMEM94,CASKIN2,TSEN54,LLGL2,MYO15B,MYO15B,RECQL5,SAP30BP,ITGB4,GALK1,H3-3B,MIR4738,UNK,UNC13D,WBP2,TRIM47,TRIM65,MRPL38,FBF1	0.302811	0.428571	3	2	1	45.2591	1294	1009.4	0.00932072	0.282326	0.322548	-0.311761	1.05845
chr17	75910091	75922076	FBF1	-0.0637957	0.380952	2	1	1	33.5023	17	14.7344	0.0721584	-0.182924	0.0436709	-0.542379	0.43086
chr17	75922076	76798389	FBF1,ACOX1,TEN1-CDK3,EVPL,SRP68,SRP68,GALR2,ZACN,EXOC7,FOXJ1,RNF157-AS1,RNF157,RNF157,UBALD2,UBALD2,QRICH2,PRPSAP1,SPHK1,UBE2O,AANAT,RHBDF2,PRCD,SNHG16,ST6GALNAC2,ST6GALNAC2,ST6GALNAC1,LOC105274304,MXRA7,JMJD6,METTL23,SRSF2,MFSD11,MFSD11	0.224833	0.419355	3	2	1	41.5573	1196	958.904	0.0102008	0.20544	0.250519	-0.403385	0.956168
chr17	76798389	77086028	LINC02080,LINC00868,MGAT5B,LOC105371899	-0.284674	0.380952	1	1	0	27.3361	399	327.546	0.016522	-0.322887	-0.248999	-0.852206	0.414203
chr17	77086028	77480122	SEC14L1,SEC14L1,SEPTIN9-DT,SEPTIN9,SEPTIN9	0.272553	0.413793	3	2	1	41.1844	550	467.91	0.0127425	0.243746	0.290159	-0.316345	0.789133
chr17	77480122	78105456	SEPTIN9,LOC400622,LOC100507351,LINC01987,LINC01973,TNRC6C	-0.112151	0.387097	2	1	1	28.9181	857	691.759	0.0119723	-0.135104	-0.0876515	-0.787897	0.607103
chr17	78105456	78425525	TNRC6C,TMC6,TMC8,C17orf99,SYNGR2,TK1,AFMID,BIRC5,TMEM235,LOC105371910,LINC01993,SOCS3,LOC101928674,PGS1,DNAH17	0.257938	0.428571	3	2	1	42.2354	439	356.172	0.0167477	0.225807	0.286544	-0.525253	0.882583
chr17	78425525	78664519	DNAH17,SCAT1	-0.104213	0.392857	2	1	1	30.2748	337	281.245	0.0177261	-0.13898	-0.0746893	-0.708715	0.517261
chr17	78664519	79049448	CYTH1,USP36,TIMP2,TIMP2,LGALS3BP,CANT1,C1QTNF1-AS1,C1QTNF1	0.340837	0.428571	3	2	1	45.2938	526	416.233	0.0125886	0.316635	0.365172	-0.203668	0.904203
chr17	79049448	79091043	C1QTNF1,ENGASE,RBFOX3	-0.00029822	0.575	2	1	1	33.3017	55	47.966	0.0400625	-0.0956565	0.0782528	-0.5128	0.580173
chr17	79091043	79772776	RBFOX3,MIR4739,LINC02078,ENPP7	-0.289114	0.333333	1	1	0	24.1627	938	712.462	0.0111497	-0.309089	-0.269733	-0.911001	0.46208
chr17	79772776	81351267	CBX2,CBX8,LINC01977,CBX4,LINC01979,TBC1D16,CCDC40,CCDC40,GAA,EIF4A3,CARD14,SGSH,SLC26A11,RNF213,RNF213-AS1,ENDOV,NPTX1,RPTOR,RPTOR,RPTOR,LOC400627,CHMP6,BAIAP2-DT,BAIAP2,BAIAP2,AATK,PVALEF,CEP131,TEPSIN,NDUFAF8,SLC38A10,SLC38A10,LINC00482,TMEM105	0.109203	0.410256	2	1	1	35.8736	2177	1847.79	0.00765506	0.0939934	0.123606	-0.531956	0.905613
chr17	81351267	81385812	LOC100130370	-0.0888732	0.4	2	1	1	32.802	46	38.5067	0.0392645	-0.153114	0.00599311	-0.479544	0.350732
chr17	81385812	82910502	BAHCC1,BAHCC1,ACTG1,FSCN2,FAAP100,NPLOC4,TSPAN10,PDE6G,OXLD1,CCDC137,ARL16,HGS,MRPL12,SLC25A10,GCGR,MCRIP1,MCRIP1,PPP1R27,P4HB,ARHGDIA,ALYREF,ANAPC11,PCYT2,SIRT7,MAFG,MAFG-DT,PYCR1,MYADML2,NOTUM,ASPSCR1,CENPX,LRRC45,RAC3,DCXR,DCXR-DT,RFNG,GPS1,DUS1L,FASN,CCDC57,CCDC57,SLC16A3,CSNK1D,CSNK1D,LINC01970,CD7,SECTM1,TEX19,UTS2R,OGFOD3,HEXD,CYBC1,NARF,FOXK2,FOXK2,WDR45B,RAB40B,LOC101929552,FN3KRP,FN3K,TBCD,TBCD	0.222415	0.421875	3	2	1	40.9407	1979	1618.88	0.00858107	0.207355	0.236193	-0.448029	1.06609
chr17	82910502	83043022	TBCD,B3GNTL1	-0.00255233	0.4	2	1	1	32.8922	182	155.708	0.0250388	-0.0448188	0.0370529	-0.752104	0.60001
chr17	83043022	83246736	B3GNTL1,METRNL,RPL23AP87	0.259771	0.401754	3	2	1	39.6305	260	221.702	0.0232587	0.209964	0.308886	-0.548503	0.952984
chr18	11410	139721	LINC02564,TUBB8B,ROCK1P1	-0.0504475	0.269231	2	1	1	34.5765	152	129.078	0.023959	-0.0913564	-0.0115943	-0.776101	0.442906
chr18	139721	524655	USP14,THOC1,COLEC12,LINC01925	0.184699	0.419355	2	1	1	39.8038	532	464.727	0.0121936	0.153412	0.207099	-0.250565	0.722129
chr18	524655	590221	CETN1	-0.0921514	0.377976	2	1	1	31.6995	88	73.3079	0.0315478	-0.140066	-0.0380861	-0.799306	0.348069
chr18	590221	842614	CLUL1,TYMSOS,TYMS,ENOSF1,YES1	0.151259	0.576923	2	1	1	40.8899	345	287.115	0.0171761	0.114856	0.188662	-0.497228	0.648056
chr18	842614	1379125	ADCYAP1,LINC01904,LINC00470	-0.0865098	0.4	2	1	1	33.0591	694	613.662	0.0101555	-0.102457	-0.0681693	-0.667338	0.377013
chr18	1379125	3466654	-,METTL4,NDC80,CBX3P2,SMCHD1,EMILIN2,LPIN2,MYOM1,MYOM1,MYL12A,LOC104968399,MYL12B,MYL12B,LINC01895,TGIF1,GAPLINC	0.158083	0.422222	2	1	1	40.7323	2696	2365.52	0.00556571	0.14902	0.164938	-0.365986	0.772679
chr18	3466654	3580160	GAPLINC,DLGAP1	0.0110306	0.419355	2	1	1	35.7744	158	130.423	0.0198918	-0.0247329	0.0408878	-0.440604	0.513624
chr18	3580160	4023610	DLGAP1	0.0846379	0.409091	2	1	1	36.7544	599	517.965	0.0124208	0.0636157	0.107597	-0.438567	0.799988
chr18	4023610	5387800	DLGAP1,LINC01892,AKAIN1,LINC00526,LINC00667,ZBTB14	-0.0841646	0.4	2	1	1	32.1557	1766	1582.6	0.00595874	-0.0958168	-0.073598	-0.653548	0.349832
chr18	5387800	5554887	EPB41L3	0.0684697	0.416667	2	1	1	35.773	228	208.296	0.0150259	0.0405442	0.0981904	-0.393973	0.496156
chr18	5554887	6712510	EPB41L3,MIR3976HG,MIR3976,TMEM200C,L3MBTL4,LINC01387	-0.0766118	0.392857	2	1	1	31.1438	1542	1376.19	0.00655119	-0.0906039	-0.0641128	-0.597309	0.447787
chr18	6712510	7004384	LOC101927168,ARHGAP28,LINC00668,LAMA1	0.0990815	0.4	2	1	1	35.8986	402	360.27	0.0130267	0.0754174	0.11687	-0.369577	0.633288
chr18	7004384	7529614	LAMA1,LRRC30,LOC112577592	-0.0535704	0.391304	2	1	1	32.1739	724	607.433	0.0110627	-0.0722571	-0.0329455	-0.60401	0.545608
chr18	7529614	8436255	PTPRM	0.059168	0.414634	2	1	1	35.0947	1210	1092.59	0.00779501	0.0464691	0.0732785	-0.439946	0.55705
chr18	8436255	8601932	-	-0.120129	0.391304	2	1	1	30.1999	227	193.581	0.0225793	-0.153897	-0.0792057	-0.785371	0.560746
chr18	8601932	10535063	RAB12,GACAT2,MTCL1,MTCL1,NDUFV2,NDUFV2-AS1,ANKRD12,ANKRD12,TWSG1,RALBP1,PPP4R1,PPP4R1,PPP4R1-AS1,RAB31,TXNDC2,VAPA,LINC01254,APCDD1,NAPG	0.197248	0.416667	2	1	1	39.5302	2623	2246.58	0.00607469	0.186255	0.209595	-0.407621	0.831076
chr18	10535063	11747677	NAPG,LINC01887,LOC101927410,PIEZO2,LINC01928,LINC01255,SLC35G4,MIR7153,GNAL	-0.136515	0.375	2	1	1	29.4801	1614	1383.03	0.00731362	-0.149502	-0.121879	-0.716575	0.40278
chr18	11747677	12095951	GNAL,MPPE1,IMPA2,ANKRD62	0.107833	0.407785	2	1	1	37.5187	477	396.738	0.0149958	0.0829745	0.131319	-0.451832	0.796942
chr18	12095951	12221442	ANKRD62,C18orf61	-0.176517	0.377155	2	1	1	30.3339	143	119.506	0.0283317	-0.238177	-0.130681	-0.98182	0.35491
chr18	12221442	12417435	C18orf61,CIDEA,TUBB6,AFG3L2,PRELID3A	0.126824	0.40625	2	1	1	38.1001	270	227.04	0.0195538	0.0914993	0.163913	-0.48357	0.782214
chr18	12417435	12650087	PRELID3A,LOC105371998,SPIRE1	-0.0532097	0.406829	2	1	1	34.027	318	270.841	0.0137227	-0.0817157	-0.0264937	-0.540391	0.36343
chr18	12650087	12742443	SPIRE1,PSMG2,LINC01882	0.195489	0.422222	2	1	1	43.2863	124	95.802	0.0231362	0.148074	0.248833	-0.253882	0.703971
chr18	12742443	12834799	LINC01882,PTPN2	-0.0390715	0.4	2	1	1	33.7994	127	109.295	0.0222325	-0.0866479	-0.00493758	-0.623122	0.371331
chr18	12834799	13739325	PTPN2,SEH1L,CEP192,LDLRAD4,FAM210A,RNMT	0.0557766	0.4	2	1	1	34.4569	1236	1060.45	0.00905396	0.0382221	0.0695429	-0.55987	0.673658
chr18	13739325	14800362	RNMT,MC5R,MC2R,ZNF519,ANKRD20A5P,CYP4F35P,CXADRP3,POTEC,ANKRD30B	-0.155685	0.358974	2	1	1	30.7149	1373	1193.38	0.00784826	-0.16771	-0.144801	-0.78428	0.371511
chr18	14800362	14815872	ANKRD30B	0.322305	0.351608	3	2	1	56.3629	21	15.4761	0.0409791	0.267797	0.40323	0.0303029	0.722595
chr18	14815872	20941520	ANKRD30B,LINC01443,-,LOC644669	-1.18401	0.147059	0	0	0	19.1521	3938	2427.26	0.0102972	-1.20578	-1.1558	-2.47423	0.12612
chr18	20941520	21152314	ROCK1	0.0687353	0.416667	2	1	1	40.117	276	236.537	0.0143966	0.0421857	0.0886848	-0.446604	0.453384
chr18	21152314	21556980	GREB1L,ESCO1	-0.0856623	0.408163	2	1	1	33.9408	558	465.774	0.0100854	-0.103064	-0.0653447	-0.61472	0.385677
chr18	21557685	21882688	ESCO1,SNRPD1,ABHD3,MIB1	0.0639174	0.421053	2	1	1	39.4301	425	346.947	0.0115575	0.0463859	0.0831501	-0.379693	0.591739
chr18	21882688	22166095	-	-0.175802	0.392857	2	1	1	30.409	391	326.108	0.014813	-0.198593	-0.143543	-0.714309	0.370226
chr18	22166095	22718811	GATA6-AS1,GATA6,GATA6,CTAGE1	0.0908761	0.4	2	1	1	35.0623	738	658.682	0.0106583	0.0725552	0.108339	-0.467263	0.700654
chr18	22719516	22906339	LOC101927571	-0.0743993	0.375	2	1	1	33.0169	230	200.361	0.0178368	-0.104663	-0.0484111	-0.612519	0.415548
chr18	22906339	23148858	RBBP8,CABLES1	0.135018	0.405506	2	1	1	41.1646	328	268.774	0.0171933	0.103495	0.174198	-0.461286	0.791319
chr18	23148858	23191862	CABLES1	-0.0121003	0.419355	2	1	1	33.6146	61	53.1407	0.0268082	-0.0623318	0.0336426	-0.389232	0.304723
chr18	23191862	23590184	CABLES1,TMEM241,RIOK3,RMC1,NPC1	0.260865	0.423077	3	2	1	42.046	549	457.853	0.0121333	0.244042	0.281435	-0.314684	0.796335
chr18	23590184	25054457	ANKRD29,LAMA3,TTC39C,CABYR,OSBPL1A,IMPACT,HRH4,LINC01915,LOC105372028,LINC01894	-0.0606258	0.4	2	1	1	31.4985	2007	1743.08	0.00585402	-0.0729419	-0.0478557	-0.558745	0.438188
chr18	25054457	25363950	ZNF521	0.117242	0.424621	2	1	1	35.9338	417	381.513	0.0129158	0.0920672	0.136033	-0.362921	0.66091
chr18	25363950	25917370	-	-0.0693269	0.392857	2	1	1	31.3866	741	659.966	0.00909908	-0.0867211	-0.0529866	-0.576554	0.387633
chr18	25917370	26562440	SS18,PSMA8,TAF4B,LINC01543,KCTD1	0.0386171	0.407407	2	1	1	37.4329	862	749.561	0.0092559	0.0206776	0.055151	-0.485437	0.548008
chr18	26562440	30868546	KCTD1,PCAT18,AQP4,AQP4-AS1,CHST9,LOC105372038,CDH2,MIR302F	-0.0631911	0.40625	2	1	1	33.3535	5240	4781.64	0.00326248	-0.0701678	-0.0574027	-0.556529	0.372998
chr18	30868546	32479458	DSC3,DSC2,DSCAS,DSG1,DSG1-AS1,DSG3,DSG2,DSG2-AS1,TTR,B4GALT6,SLC25A52,TRAPPC8,RNF125,RNF138,MEP1B,GAREM1,GAREM1	0.07995	0.418605	2	1	1	38.0549	2116	1862.31	0.00540619	0.0700863	0.0902182	-0.416675	0.564098
chr18	32479458	34645905	WBP11P1,KLHL14,CCDC178,ASXL3,-,NOL4,DTNA	-0.0179614	0.405405	2	1	1	34.6294	2642	2409.32	0.00485833	-0.0264814	-0.0105273	-0.542908	0.420979
chr18	34645905	35784471	DTNA,MAPRE2,ZNF397,ZSCAN30,ZNF271P,ZNF24,ZNF396,INO80C,GALNT1	0.0968128	0.413793	2	1	1	36.7287	1516	1355.19	0.0075429	0.0806673	0.109287	-0.4432	0.656879
chr18	35784471	35934635	MIR187,MIR3929	-0.203329	0.285714	2	1	1	27.7905	187	160.331	0.0196599	-0.236744	-0.168637	-0.762321	0.33252
chr18	35934635	36184203	C18orf21,RPRD1A,SLC39A6,ELP2,COSMOC	0.135519	0.428571	2	1	1	39.9094	342	299.598	0.0148827	0.109072	0.157176	-0.370477	0.611067
chr18	36184203	36371732	COSMOC,MOCOS,FHOD3	-0.0653123	0.394737	2	1	1	31.468	249	209.954	0.0172226	-0.0970473	-0.0383033	-0.605739	0.444855
chr18	36371732	36472546	FHOD3	0.202828	0.408163	3	2	1	38.0009	142	128.578	0.0253441	0.143968	0.247216	-0.364833	0.726321
chr18	36472546	41942597	FHOD3,TPGS2,KIAA1328,KIAA1328,CELF4,MIR4318,MIR924HG,LINC01902,LINC01477,KC6	-0.0670816	0.4	2	1	1	31.6856	7078	6309.98	0.00304663	-0.0728059	-0.0618479	-0.588774	0.382853
chr18	41942597	42066676	PIK3C3	0.0769052	0.421053	2	1	1	38.8401	162	150.817	0.0172255	0.0489426	0.116233	-0.321126	0.591639
chr18	42066676	44493971	PIK3C3,LINC00907,RIT2,SYT4,LINC01478	-0.059778	0.4	2	1	1	33.551	3048	2765.58	0.00443543	-0.0667327	-0.0519971	-0.614967	0.356004
chr18	44494676	45067132	LINC01478,LINC01601,SETBP1	0.137096	0.41565	2	1	1	34.8629	780	705.829	0.00919028	0.118353	0.153111	-0.338644	0.640816
chr18	45067132	45238445	SETBP1,SLC14A2	-0.0239514	0.454167	2	1	1	31.491	233	211.406	0.0157029	-0.0530422	0.00596034	-0.533762	0.472847
chr18	45238445	45389314	SLC14A2	0.0684516	0.401072	2	1	1	31.5882	214	185.802	0.0181928	0.0397784	0.109994	-0.460378	0.508291
chr18	45389314	45509163	SLC14A2	-0.13698	0.367865	2	1	1	27.36	165	140.363	0.0214463	-0.169815	-0.0984812	-0.849709	0.317349
chr18	45509163	46282542	SLC14A2,SLC14A1,SIGLEC15,EPG5,PSTPIP2,ATP5F1A,HAUS1,C18orf25,-	0.0431532	0.40625	2	1	1	35.1887	1059	878.331	0.00857673	0.0262824	0.0596258	-0.499174	0.561321
chr18	46282542	47734777	RNF165,RNF165,LOXHD1,ST8SIA5,PIAS2,KATNAL2,KATNAL2,HDHD2,IER3IP1,SKOR2,SKOR2,MIR4527HG	-0.190895	0.375	2	1	1	27.3348	1892	1578.47	0.00669621	-0.204004	-0.174909	-0.731491	0.377124
chr18	47734777	48151430	SMAD2,ZBTB7C	-0.00144273	0.419355	2	1	1	33.5848	571	510.031	0.0122025	-0.0218274	0.0199254	-0.500404	0.553251
chr18	48151430	48166940	ZBTB7C	0.554516	0.434783	3	2	1	48.149	21	19.3619	0.0673664	0.441016	0.702476	0.168162	1.20913
chr18	48166940	48388308	ZBTB7C	-0.058264	0.404762	2	1	1	30.4039	306	270.383	0.0167254	-0.0773051	-0.0265034	-0.605984	0.478437
chr18	48388308	49901934	ZBTB7C,CTIF,CTIF,SMAD7,SMAD7,LOC100129878,DYM,DYM,C18orf32,RPL17-C18orf32,RPL17,LIPG,ACAA2,SNHG22,MYO5B	0.129701	0.410256	2	1	1	36.9529	2040	1762.19	0.0071126	0.115078	0.146133	-0.501777	0.812291
chr18	49901934	50262892	MYO5B,CFAP53	-0.109716	0.391304	2	1	1	28.8998	501	441.318	0.0122489	-0.131067	-0.0850679	-0.657215	0.388039
chr18	50262892	50312242	CFAP53,MBD1,CXXC1	0.28867	0.41886	3	2	1	43.065	67	57.2569	0.040474	0.202114	0.369218	-0.293172	1.25052
chr18	50312242	50864254	SKA1,MAPK4,MRO	-0.0877074	0.4	2	1	1	30.5563	757	658.799	0.0106089	-0.108696	-0.0659873	-0.683394	0.455217
chr18	50864254	51088442	ME2,ELAC1,SMAD4	0.0899426	0.424242	2	1	1	39.1543	301	262.157	0.014604	0.065177	0.115597	-0.445523	0.559901
chr18	51088442	54096660	MEX3C,LINC01630,DCC,LINC01919	-0.116117	0.392157	2	1	1	30.635	3974	3561.1	0.00396725	-0.125015	-0.108062	-0.65057	0.313752
chr18	54096660	54285598	-,MBD2,MBD2,POLI,POLI	0.313369	0.441518	3	2	1	47.6461	251	212.112	0.018565	0.288973	0.348275	-0.152475	0.910091
chr18	54285598	54351868	POLI,STARD6	-0.0265038	0.395833	2	1	1	37.1069	78	70.0174	0.0263446	-0.0714902	0.0171578	-0.522032	0.376219
chr18	54351868	54394168	STARD6,C18orf54	0.249206	0.571948	3	2	1	45.9813	51	45.6283	0.0315472	0.19461	0.313777	-0.0633942	0.725072
chr18	54394168	54757241	DYNAP,RAB27B	-0.0471242	0.397849	2	1	1	33.827	454	412.831	0.0122018	-0.0666322	-0.0232593	-0.610279	0.370275
chr18	54757946	54987774	RAB27B,CCDC68,CCDC68,-	0.134007	0.419355	2	1	1	38.9855	308	283.063	0.0137368	0.111236	0.157379	-0.32654	0.573531
chr18	54987774	55092819	-	-0.0928234	0.416667	2	1	1	30.6856	147	132.933	0.0189557	-0.121227	-0.0603856	-0.578768	0.319253
chr18	55092819	55121723	LINC01929	0.223715	0.416667	3	2	1	35.9906	41	38.2754	0.0414486	0.126331	0.308084	-0.281993	0.772095
chr18	55121723	55228178	LINC01929,TCF4	-0.118698	0.375	2	1	1	29.6059	144	130.291	0.0230444	-0.157586	-0.0733386	-0.681283	0.351463
chr18	55228178	56009313	TCF4,TCF4,LINC01415,LINC01416,LOC642484	0.193363	0.413793	2	1	1	39.144	1023	937.256	0.00860629	0.175336	0.20566	-0.360811	0.713878
chr18	56009313	56557800	LOC642484	-0.0499903	0.409091	2	1	1	30.9573	736	651.95	0.00951679	-0.0624229	-0.0353731	-0.519622	0.406554
chr18	56557800	57030852	TXNL1,TXNL1,WDR7,WDR7	0.0445629	0.42366	2	1	1	37.2622	601	546.11	0.00934116	0.0276312	0.0633861	-0.389279	0.473251
chr18	57030852	57549729	LINC-ROR,BOD1L2,LINC02565,ST8SIA3,ONECUT2,FECH	-0.161861	0.369396	2	1	1	27.5336	704	592.505	0.010665	-0.178374	-0.1446	-0.733969	0.351594
chr18	57549729	57808463	FECH,NARS1,LOC100505549,ATP8B1,ATP8B1	0.138026	0.416667	2	1	1	39.3928	353	292.829	0.0150722	0.108631	0.166618	-0.491479	0.640505
chr18	57808463	58113726	NEDD4L	0.000337186	0.407407	2	1	1	34.0713	428	371.596	0.0140247	-0.0228754	0.0315461	-0.554317	0.569094
chr18	58113726	59071110	NEDD4L,MIR122,ALPK2,LOC101927322,MALT1,LINC01926,ZNF532,OACYLP	0.247506	0.416667	3	2	1	40.4725	1333	1167.57	0.0089473	0.230612	0.262046	-0.394378	0.921668
chr18	59071110	59863525	SEC11C,GRP,RAX,CPLX4,LMAN1,CCBE1	-0.087556	0.382666	2	1	1	30.8081	1082	934.774	0.00895686	-0.10285	-0.0690854	-0.688334	0.451305
chr18	59863525	59922745	PMAIP1	0.21611	0.413418	3	2	1	43.4887	79	62.1323	0.0260161	0.161772	0.280622	-0.161473	0.691212
chr18	59922745	61729649	MC4R,CDH20	-0.0594149	0.405405	2	1	1	33.0276	2301	2094.19	0.00515393	-0.0699701	-0.0500829	-0.569843	0.386534
chr18	61729649	61745159	-	0.392285	0.556848	3	2	1	39.1402	22	19.9313	0.0445774	0.309328	0.471089	0.0927108	0.752129
chr18	61745159	61816364	LINC01544,RNF152	-0.0371226	0.391304	2	1	1	31.3887	99	88.202	0.0255034	-0.0911371	0.015276	-0.624863	0.43128
chr18	61816364	64003261	RNF152,PIGN,RELCH,TNFRSF11A,ZCCHC2,PHLPP1,PHLPP1,BCL2,BCL2,BCL2,KDSR,VPS4B,SERPINB5,SERPINB12,SERPINB13,SERPINB4,SERPINB3,SERPINB11,SERPINB7,SERPINB2,SERPINB2,SERPINB10,HMSD,SERPINB8	0.132638	0.416667	2	1	1	38.7466	2905	2540.37	0.00523912	0.122951	0.142579	-0.385813	0.712993
chr18	64003261	66501061	SERPINB8,LINC00305,LINC01924,CDH7	-0.0286306	0.410256	2	1	1	34.213	2942	2703.43	0.00457208	-0.0353272	-0.0194841	-0.566277	0.420952
chr18	66501061	67629054	CDH19,MIR5011,DSEL,LOC643542	0.0278949	0.413043	2	1	1	36.5613	1243	1143.93	0.0065201	0.0171295	0.0374866	-0.43914	0.455414
chr18	67629054	67650204	LOC643542	-0.513559	0	1	1	0	19.6103	27	18.3401	0.0499996	-0.611739	-0.435786	-0.852	-0.0453161
chr18	67650204	68393975	LOC643542	0.00196029	0.414634	2	1	1	36.2417	836	766.906	0.00810577	-0.00952943	0.0156164	-0.524776	0.419417
chr18	68393975	69694692	-,TMX3,CCDC102B,CCDC102B,CCDC102B,DOK6	0.0563089	0.416667	2	1	1	36.8407	1532	1407.84	0.00631354	0.0471284	0.0677978	-0.482668	0.518063
chr18	69694692	70167039	DOK6,CD226,RTTN	-0.0163937	0.413793	2	1	1	34.1523	605	542.277	0.0100642	-0.0352398	0.000962307	-0.533246	0.463731
chr18	70167039	70467368	RTTN,SOCS6,SOCS6,LINC01909,LINC01910	0.168058	0.42366	2	1	1	40.5743	395	344.397	0.0151223	0.142743	0.196273	-0.424933	0.772506
