chromosome	start	end	gene	log2	cn	depth	probes	weight	sem	ci_lo	ci_hi	pi_lo	pi_hi
chr19	53058581	53359615	ZNF160,ZNF415,ZNF347,ZNF665,ZNF818P,ZNF677,VN1R2,VN1R4,FAM90A27P,BIRC8,ZNF845	-0.0780341	2	36.8802	415	345.24	0.013923	-0.108109	-0.0551367	-0.630924	0.469362
chr19	53359615	53686734	ZNF525,ZNF765-ZNF761,ZNF813,ZNF331,LOC284379,DPRX,MIR512-1,MIR1323,MIR498,MIR520E,MIR515-2,MIR519E,MIR520F,MIR519C	0.111432	2	45.7244	444	331.992	0.0121257	0.0854041	0.129559	-0.417077	0.581491
chr19	53686734	55594457	MIR1283-1,MIR520A,MIR526B,MIR519B,MIR525,MIR523,MIR518F,MIR520B,MIR518B,MIR526A1,MIR520C,MIR518C,MIR524,MIR517A,MIR519D,MIR521-2,MIR520D,MIR517B,MIR520G,MIR516B2,MIR526A2,MIR518E,MIR518A1,MIR518D,MIR516B1,MIR518A2,MIR517C,MIR520H,MIR521-1,MIR522,MIR519A1,MIR527,MIR516A1,MIR1283-2,MIR516A2,MIR519A2,MIR372,MIR373,NLRP12,MYADM,PRKCG,CACNG7,CACNG7,CACNG8,CACNG6,VSTM1,TARM1,OSCAR,OSCAR,NDUFA3,TFPT,PRPF31,CNOT3,LENG1,TMC4,MBOAT7,TSEN34,RPS9,LILRB3,LILRA6,LILRB5,LILRB2,MIR4752,LILRA5,LILRA4,LAIR1,TTYH1,LENG8-AS1,LENG8,LENG9,CDC42EP5,LAIR2,KIR3DX1,LILRA2,LILRA1,LILRB1,MIR8061,LILRB4,LILRP2,KIR2DS5,FCAR,NCR1,NLRP7,NLRP2,GP6,GP6,RDH13,EPS8L1,PPP1R12C,MIR7975,TNNT1,TNNT1,TNNI3,DNAAF3,SYT5,PTPRH,TMEM86B,PPP6R1,HSPBP1,BRSK1,TMEM150B,KMT5C,COX6B2,FAM71E2,IL11,TMEM190,TMEM238,RPL28,UBE2S,SHISA7,ISOC2,ZNF628,NAT14,SSC5D,SBK2,SBK3,ZNF579,FIZ1	-0.22116	2	32.426	2595	2090.51	0.00669092	-0.232892	-0.208865	-0.904003	0.411212
chr19	55594457	55721356	FIZ1,ZNF524,ZNF865,ZNF784,ZNF580,ZNF581,CCDC106,U2AF2,EPN1,NLRP9	-0.00672533	2	37.4196	168	138.914	0.0228418	-0.0496108	0.032528	-0.571786	0.552754
chr19	55721356	58606911	NLRP9,RFPL4A,RFPL4AL1,NLRP11,NLRP4,NLRP13,NLRP8,NLRP5,LINC01864,LINC01864,ZNF787,ZNF444,ZNF444,GALP,ZSCAN5B,ZSCAN5C,ZSCAN5A,ZNF542P,ZNF582,ZNF582-AS1,ZNF583,ZNF667,ZNF667-AS1,ZNF471,ZFP28,ZNF470,ZNF71-SMIM17,ZNF835,ZIM2-AS1,ZIM2,MIMT1,USP29,ZIM3,DUXA,DUXA,ZNF264,AURKC,ZNF805,ZNF460-AS1,ZNF460,ZNF543,ZNF304,ZNF547,ZNF548,ZNF17,ZNF749,VN1R1,ZNF772,ZNF419,ZNF773,ZNF549,ZNF550,ZNF416,ZIK1,ZNF530,ZNF134,ZNF211,ZSCAN4,ZNF551,ZNF154,ZNF671,ZNF776,ZNF586,ZNF552,FKBP1AP1,ZNF587B,ZNF587,UBE2CP5,ZNF814,ZNF417,ZNF418,ZNF256,C19orf18,ZNF606,LOC100128398,ZSCAN1,ZNF135,ZSCAN18,ZNF329,ZNF274,ZNF544,ZNF544,ZNF8-ERVK3-1,LOC105372480,ZSCAN22,A1BG,ZNF497,LOC105372483,ZNF837,MIR4754,RPS5,RNF225,LINC02560,ZNF584,ZNF132,ZNF324B,ZNF324,ZNF446,SLC27A5,ZBTB45,TRIM28,CHMP2A,UBE2M,MZF1-AS1,CENPBD1P1	-0.125954	2	34.7332	3980	3310.22	0.00504854	-0.136517	-0.11616	-0.80402	0.437745
chr20	67755	287011	DEFB125,DEFB126,DEFB127,DEFB128,DEFB129,DEFB132,C20orf96	-0.134951	2	35.7336	287	247.836	0.0151055	-0.157957	-0.105675	-0.74105	0.313583
chr20	287011	671942	C20orf96,ZCCHC3,NRSN2-AS1,SOX12,NRSN2,TRIB3,RBCK1,TBC1D20,CSNK2A1,TCF15,SRXN1,SCRT2	0.0518097	2	39.533	525	440.153	0.0117683	0.0293951	0.0729299	-0.50314	0.551305
chr20	671942	1103404	SCRT2,SLC52A3,FAM110A,ANGPT4,RSPO4	-0.0869703	2	32.9469	598	493.852	0.0121716	-0.107877	-0.0632182	-0.649511	0.422294
chr20	1103404	1234535	PSMF1,TMEM74B,C20orf202,RAD21L1	0.0822501	2	37.6236	174	147.196	0.0196879	0.0454926	0.117173	-0.428295	0.613376
chr20	1234535	1295870	RAD21L1,SNPH	-0.0687502	2	35.0086	82	71.2024	0.0255492	-0.118583	-0.0291158	-0.557718	0.361078
chr20	1295870	1509486	SNPH,FKBP1A-SDCBP2,NSFL1C,SIRPB2	0.150701	2	40.529	295	259.061	0.0138934	0.122345	0.176746	-0.311258	0.634157
chr20	1509486	10422843	SIRPD,SIRPB1,SIRPG,SIRPB3P,LOC100289473,SIRPA,PDYN-AS1,STK35,LOC388780,TGM3,TGM6,SNRPB,ZNF343,TMC2,NOP56,IDH3B,EBF4,CPXM1,C20orf141,TMEM239,PCED1A,VPS16,PTPRA,GNRH2,MRPS26,OXT,AVP,UBOX5-AS1,UBOX5,LZTS3,DDRGK1,ITPA,SLC4A11,C20orf194,ATRN,GFRA4,ADAM33,SIGLEC1,HSPA12B,C20orf27,SPEF1,CENPB,CDC25B,LINC01730,AP5S1,MAVS,PANK2,RNF24,SMOX,LINC01433,ADRA1D,PRNP,PRND,PRNT,RASSF2,SLC23A2,TMEM230,PCNA,CDS2,PROKR2,LINC00658,LOC643406,LINC00654,LINC01729,GPCPD1,SHLD1,CHGB,TRMT6,MCM8,MCM8-AS1,CRLS1,LRRN4,FERMT1,CASC20,LINC01713,BMP2,LINC01428,LINC01751,LINC01706,MIR8062,HAO1,TMX4,PLCB1,PLCB4,LAMP5-AS1,LAMP5,PAK5,PARAL1,SNAP25-AS1,SNAP25,MKKS	-0.0301681	2	37.1544	11980	10426.9	0.00238551	-0.0343626	-0.0254164	-0.581134	0.45006
chr20	10422843	11281537	MKKS,SLX4IP,JAG1,LINC01752,LOC101929413,LINC02871,LOC339593	0.124164	2	40.9778	1178	1069.56	0.00690064	0.112046	0.13488	-0.365329	0.619875
chr20	11281537	11734149	-	0.000879118	2	38.9126	592	529.705	0.0093568	-0.0128711	0.0174065	-0.528157	0.389714
chr20	11734149	12122605	LINC00687,BTBD3	0.0812925	2	40.4075	526	473.076	0.0100606	0.0669043	0.0995689	-0.362809	0.487563
chr20	12122605	12759928	-	-0.0140116	2	37.9996	794	709.351	0.00838632	-0.0262164	-0.000124713	-0.578005	0.381223
chr20	12759928	12960854	LINC01722	-0.00567716	2	37.9307	271	239.945	0.0158127	-0.0395699	0.0184411	-0.648669	0.444831
chr20	12960854	13828008	SPTLC3,ISM1,TASP1,ESF1,NDUFAF5	0.0998759	2	43.5851	1157	1029.04	0.0069629	0.0879401	0.112468	-0.431504	0.50394
chr20	13828008	14478726	SEL1L2,MACROD2	-0.0198949	2	40.775	845	747.573	0.00786013	-0.0323534	-0.00522472	-0.537486	0.350361
chr20	14478726	16770692	MACROD2,KIF16B,SNRPB2,OTOR	0.0401912	2	39.2158	3080	2780.39	0.00418978	0.0335453	0.0473621	-0.464435	0.471743
chr20	16771397	17481335	PCSK2	-0.034482	2	35.8508	948	820.709	0.00823358	-0.0497114	-0.0210435	-0.609853	0.403987
chr20	17481335	18065078	PCSK2,BFSP1,DSTN,RRBP1,BANF2,SNX5,MGME1,OVOL2	0.204551	3	43.7971	812	700.361	0.00971019	0.186991	0.217799	-0.333072	0.704967
chr20	18065783	18129938	-	-0.179575	2	36.2892	86	69.4041	0.0279654	-0.241937	-0.135532	-0.629445	0.305261
chr20	18129938	18845517	KAT14,ZNF133,LINC00851,DZANK1,POLR3F,RBBP9,SEC23B,SMIM26,DTD1,LINC00652,LINC00653,SCP2D1-AS1	0.10237	2	41.2023	970	833.656	0.00858824	0.0873503	0.115485	-0.497779	0.596475
chr20	18845517	19198723	-	-0.0212486	2	36.3047	460	385.795	0.0140743	-0.0377691	-0.00180309	-0.704449	0.545884
chr20	19198723	20085617	SLC24A3,RIN2,RIN2,NAA20,CRNKL1,CFAP61	0.112486	2	38.6494	1226	1071.41	0.00747148	0.0999676	0.124672	-0.456496	0.626732
chr20	20085617	20359864	CFAP61	-0.0218627	2	36.3538	377	328.021	0.0140448	-0.0418855	0.000797834	-0.577826	0.49276
chr20	20359864	20825871	CFAP61,INSM1,RALGAPA2	0.116477	2	41.1005	638	570.851	0.00955162	0.0996028	0.134949	-0.340742	0.547643
chr20	20825871	22673684	LINC00237,KIZ,XRN2,NKX2-4,NKX2-2,LINC01727,LINC01726,PAX1,LINC01432,LINC01427,LOC284788,LINC00261,FOXA2,LNCNEF,LINC01747	-0.0043338	2	36.4774	2448	2123.34	0.00534903	-0.0137137	0.00445796	-0.586951	0.482856
chr20	22673684	23646589	LINC01747,-,SSTR4,THBD,CD93,LINC00656,NXT1,LINC01431,GZF1,NAPB,CSTL1,CST11,CST8,CST13P,CST9L,CST9,CST3	0.154636	2	40.4183	1310	1137.87	0.00854572	0.140718	0.165567	-0.517721	0.705269
chr20	23646589	24098496	CST4,CST1,CST2,CST5,GGTLC1	-0.0154652	2	34.2557	615	520.067	0.0117811	-0.0391567	0.00302809	-0.688244	0.485492
chr20	24098496	24178866	-	0.148066	2	38.3733	112	100.301	0.0224383	0.114272	0.179005	-0.358141	0.56202
chr20	24178866	24928990	LINC01721,SYNDIG1	-0.0420898	2	32.954	1018	840.695	0.00848492	-0.0565887	-0.0287333	-0.590212	0.454223
chr20	24928990	25501452	CST7,APMAP,APMAP,ACSS1,VSX1,VSX1,LOC284798,LOC101926889,ENTPD6,PYGB,ABHD12,GINS1,NINL	0.120473	2	40.5541	761	650.408	0.0117751	0.100464	0.141541	-0.571329	0.69061
chr20	25501452	25801784	NINL,NANP,ZNF337-AS1,ZNF337,LOC105372582,FAM182B	-0.00413532	2	38.684	394	331.424	0.0157767	-0.0227871	0.0267159	-0.675045	0.495687
chr20	25801784	25844789	LOC101926935	-0.374647	1	28.7932	61	52.4487	0.0407231	-0.448155	-0.3109	-0.974418	0.153588
chr20	25844789	25992840	LOC101926935,LINC01733	0.0244473	2	42.3878	191	166.172	0.0203976	-0.0125238	0.0568351	-0.588409	0.572164
chr20	25992840	28552032	LOC100134868,FAM182A,FAM182A,NCOR1P1,MIR663AHG,-	-0.554015	1	31.8769	707	480.965	0.0261098	-0.607694	-0.489308	-2.13781	0.305721
chr20	28560498	28647979	FRG1CP	0.292503	3	60.6117	86	53.7716	0.0400938	0.230046	0.359809	-0.397625	1.00512
chr20	28647979	29015495	-	-0.854499	1	28.9391	247	159.474	0.0283268	-0.906374	-0.796914	-1.78983	0.00753035
chr20	29015495	29126169	FRG1DP	0.288302	3	57.6216	78	54.7479	0.0386287	0.213696	0.351769	-0.258796	0.98705
chr20	29129693	29293237	-	-1.0663	1	24.7293	99	59.2207	0.0660322	-1.1818	-0.963457	-2.3532	0.0233603
chr20	29294647	29525159	FRG2EP,LOC105379477,FRG1EP	0.145738	2	48.5667	212	160.776	0.0240675	0.105573	0.18068	-0.587441	0.850291
chr20	29525159	29734523	FAM242B,-	-0.119428	2	39.1425	235	185.275	0.0243079	-0.162816	-0.0851914	-1.04825	0.389589
chr20	29734523	29907231	-	0.0814294	2	49.0429	136	88.6774	0.040527	6.34346e-05	0.145641	-0.770362	0.869163
chr20	29907231	30349740	-,LINC01597	-0.695034	1	28.7266	446	349.066	0.0399774	-0.762583	-0.611021	-2.59836	0.322257
chr20	30349740	30424423	FRG1BP	0.248189	3	55.8052	70	53.1798	0.033031	0.189422	0.300444	-0.240788	0.777623
chr20	30456077	30628717	-	-0.0841968	2	37.8361	227	188.208	0.01955	-0.116697	-0.0441999	-0.683213	0.369953
chr20	30628717	30639287	-	0.416885	3	53.669	15	12.7346	0.0666741	0.30322	0.534715	0.0692488	0.867492
chr20	30639287	30761898	-	-0.103413	2	37.0959	153	138.271	0.0187662	-0.136001	-0.0747627	-0.519127	0.334983
chr20	30812602	30935250	-	0.102692	2	48.7909	94	67.1942	0.0462086	0.0194542	0.186958	-0.615611	0.974184
chr20	30945823	31483449	-,DEFB115,DEFB116,DEFB118,DEFB119,DEFB121,DEFB122,DEFB123,DEFB124,REM1	-0.189034	2	34.9051	394	297.2	0.0168673	-0.210194	-0.163027	-0.955074	0.310312
chr20	31483449	31621628	REM1,LINC00028,HM13,HM13-AS1,ID1,MIR3193	0.172446	2	46.3194	171	120.966	0.0209754	0.13144	0.213266	-0.353539	0.680076
chr20	31621628	31663928	COX4I2	-0.187307	2	37.1939	60	42.1356	0.0356275	-0.253138	-0.13029	-0.903223	0.392646
chr20	31663928	31741478	BCL2L1,TPX2	0.136732	2	43.0978	104	83.0336	0.0269752	0.090812	0.198352	-0.378929	0.640646
chr20	31741478	34511408	TPX2,MYLK2,FOXS1,DUSP15,TTLL9,PDRG1,XKR7,CCM2L,HCK,TM9SF4,TSPY26P,PLAGL2,POFUT1,KIF3B,ASXL1,NOL4L,NOL4L,NOL4L-DT,C20orf203,COMMD7,DNMT3B,MAPRE1,EFCAB8,SUN5,BPIFB2,BPIFB6,BPIFB3,BPIFB4,BPIFA2,BPIFA4P,BPIFA3,BPIFA1,BPIFB1,CDK5RAP1,SNTA1,CBFA2T2,CBFA2T2,NECAB3,E2F1,PXMP4,ZNF341,ZNF341-AS1,CHMP4B,-,RALY-AS1,RALY,EIF2S2,ASIP,AHCY,ITCH	-0.132875	2	34.401	3816	3096.28	0.00496747	-0.141943	-0.123124	-0.755855	0.415671
chr20	34511408	34545248	ITCH,DYNLRB1	0.23877	3	44.7644	47	37.8467	0.0445121	0.167894	0.337063	-0.39585	0.809622
chr20	34545248	36739197	MAP1LC3A,PIGU,TP53INP2,NCOA6,HMGB3P1,GGT7,ACSS2,GSS,MYH7B,TRPC4AP,MMP24-AS1-EDEM2,EIF6,FAM83C-AS1,FAM83C,UQCC1,GDF5,CEP250,C20orf173,ERGIC3,FER1L4,SPAG4,CPNE1,NFS1,ROMO1,RBM39,PHF20,SCAND1,CNBD2,NORAD,EPB41L1,AAR2,DLGAP4,DLGAP4-AS1,TGIF2,TGIF2-RAB5IF,SLA2,NDRG3	-0.0863426	2	36.5362	3031	2476.89	0.00543761	-0.0972046	-0.076179	-0.680689	0.457868
chr20	36739902	36875966	NDRG3,DSN1,SOGA1	0.045439	2	41.4669	183	141.725	0.0223683	0.00378977	0.0871544	-0.628472	0.546856
chr20	36875966	37492133	TLDC2,SAMHD1,RBL1,MROH8,MROH8,RPN2,GHRH,MANBAL,SRC,-	-0.109386	2	35.9236	855	711.309	0.00983573	-0.131172	-0.0934121	-0.675182	0.4111
chr20	37492133	37564748	BLCAP	0.00725648	2	36.8784	103	86.5234	0.025702	-0.0493482	0.0522037	-0.464287	0.48825
chr20	37564748	37982811	LINC00489,LOC100287792,CTNNBL1,VSTM2L	-0.122136	2	32.8797	588	501.462	0.0122025	-0.146209	-0.10494	-0.728333	0.40252
chr20	37982811	38229559	TTI1,RPRD1B,TGM2,KIAA1755	0.188488	2	44.5271	342	292.63	0.0139752	0.16465	0.21826	-0.412749	0.708351
chr20	38229559	40240914	KIAA1755,LOC149684,BPI,LBP,SNHG17,SNHG11,RALGAPB,ADIG,ARHGAP40,SLC32A1,ACTR5,PPP1R16B,FAM83D,DHX35,LINC01734,LINC01370	-0.103275	2	33.0894	2737	2326.32	0.00515499	-0.111329	-0.0923504	-0.663466	0.411358
chr20	40240914	40759087	MAFB,SNORD154	0.00885805	2	35.323	700	604.672	0.00886357	-0.00764086	0.0246421	-0.468483	0.495067
chr20	40759087	40943091	-	-0.150854	2	29.677	259	210.83	0.0161619	-0.18079	-0.121088	-0.629195	0.437555
chr20	40943091	41705897	LOC100128988,TOP1,PLCG1-AS1,PLCG1,ZHX3,ZHX3,LPIN3,EMILIN3,CHD6	0.0421229	2	39.1703	1038	900.146	0.00827772	0.0270067	0.0562769	-0.538399	0.506475
chr20	41705897	44487813	PTPRT,-,SRSF6,L3MBTL1,SGK2,IFT52,MYBL2,GTSF1L,LINC01728,TOX2,JPH2,OSER1,OSER1-DT,OSER1-DT,GDAP1L1,FITM2,R3HDML,HNF4A,LINC01430,LINC01620,TTPAL	-0.131515	2	31.9743	3816	3160.31	0.00455192	-0.138797	-0.123521	-0.72995	0.396723
chr20	44487813	44619647	TTPAL,SERINC3,PKIG	0.176459	2	45.7011	182	150.142	0.0205436	0.147432	0.223138	-0.378731	0.713563
chr20	44619647	45323233	ADA,LINC01260,KCNK15-AS1,KCNK15,RIMS4,YWHAB,PABPC1L,TOMM34,STK4-AS1,STK4,KCNS1,WFDC5,WFDC12,PI3,SEMG1,SEMG2,SLPI,MATN4,RBPJL	-0.0679991	2	35.38	978	838.909	0.00905939	-0.0852608	-0.0506796	-0.664787	0.460455
chr20	45323233	45369058	SDC4,SYS1	0.203295	3	42.8354	63	52.0584	0.0317814	0.150084	0.261383	-0.329714	0.650079
chr20	45369058	47297223	SYS1,SYS1-DBNDD2,PIGT,LOC105372631,WFDC2,SPINT3,WFDC6,EPPIN-WFDC6,WFDC8,WFDC8,WFDC9,WFDC11,WFDC10B,WFDC13,SPINT4,WFDC3,DNTTIP1,UBE2C,TNNC2,SNX21,ACOT8,ZSWIM3,ZSWIM1,SPATA25,NEURL2,CTSA,PLTP,PCIF1,ZNF335,MMP9,SLC12A5-AS1,SLC12A5,NCOA5,CD40,CDH22,SLC35C2,ELMO2,LOC105372633,ZNF663P,MKRN7P,ZNF334,OCSTAMP,SLC13A3,TP53RK,SLC2A10,EYA2,ZMYND8	-0.109833	2	33.2251	2669	2231.15	0.00571031	-0.122134	-0.100167	-0.694741	0.446417
chr20	47297223	47385348	ZMYND8,LINC01754	0.311007	3	53.789	105	71.2855	0.0214389	0.272784	0.352516	-0.204003	0.627849
chr20	47386053	47510837	LINC01754,NCOA3	0.010784	2	44.8352	161	108.066	0.0214696	-0.0277516	0.0486424	-0.547244	0.512878
chr20	47510837	49539112	NCOA3,SULF2,LINC01522,LINC00494,-,PREX1,ARFGEF2,CSE1L-AS1,CSE1L,STAU1,DDX27,ZNFX1,ZFAS1,KCNB1,PTGIS	-0.12625	2	32.267	2822	2293.42	0.00583554	-0.135721	-0.114985	-0.743892	0.453079
chr20	49539112	49961405	PTGIS,B4GALT5,SLC9A8,SPATA2,LOC105372653,RNF114	-0.00305248	2	39.0145	582	479.676	0.010995	-0.0240859	0.0150909	-0.555475	0.480505
chr20	49961405	50796120	SNAI1,TRERNA1,PEDS1-UBE2V1,LINC01273,CEBPB-AS1,CEBPB-AS1,CEBPB,PELATON,LINC01270,LINC01271,PTPN1,MIR645,RIPOR3,PARD6B,BCAS4	0.215987	3	47.8711	1128	868.282	0.0084933	0.200393	0.230469	-0.360034	0.709669
chr20	50796120	50909625	BCAS4,ADNP	-0.131327	2	35.3354	160	136.32	0.0221174	-0.173318	-0.0904533	-0.712046	0.375798
chr20	50909625	51038639	ADNP,ADNP-AS1,DPM1,MOCS3,KCNG1	0.101213	2	42.2027	176	147.417	0.0227381	0.0493056	0.134988	-0.464961	0.699471
chr20	51038639	51083054	-	-0.210532	2	30.9962	63	53.6972	0.0474565	-0.285518	-0.133278	-0.748039	0.725388
chr20	51083054	51607571	NFATC2,ATP9A	0.0432787	2	36.0801	737	638.249	0.0102686	0.0238443	0.0596249	-0.507634	0.59475
chr20	51607571	53575216	ATP9A,SALL4,LINC01429,ZFP64,ZFP64,LINC01524,TSHZ2,TSHZ2,LOC101927770	-0.128147	2	33.8994	2720	2340.61	0.00515032	-0.136782	-0.118556	-0.704126	0.330889
chr20	53575216	54221698	LOC101927770,ZNF217,LOC105372672,SUMO1P1,BCAS1,BCAS1,CYP24A1,PFDN4	0.146795	2	45.1467	859	689.62	0.00892511	0.127972	0.161104	-0.404712	0.621117
chr20	54221698	56339507	DOK5,LINC01441,CBLN4,MC3R	-0.0863845	2	35.6389	2800	2481.11	0.00477206	-0.0948	-0.0786698	-0.683864	0.321442
chr20	56342327	56522806	FAM210B,AURKA,CSTF1,CASS4,RTF2,GCNT7	0.0602017	2	39.1215	254	219.084	0.0173372	0.0250986	0.0868406	-0.469134	0.556706
chr20	56522806	56748405	GCNT7,FAM209B,LINC01716,TFAP2C	-0.0961383	2	36.9835	311	243.255	0.0172922	-0.132941	-0.0569391	-0.733682	0.477612
chr20	56748405	57726235	-,BMP7,MIR4325,SPO11,RAE1,RBM38-AS1,RBM38,CTCFL,PCK1,ZBP1,PMEPA1,NKILA	0.0270612	2	35.9232	1366	1144.58	0.00783378	0.0131129	0.0397748	-0.525983	0.589904
chr20	57726235	58821800	LINC01742,C20orf85,ANKRD60,PPP4R1L,RAB22A,VAPB,APCDD1L,APCDD1L-DT,LINC01711,STX16-NPEPL1,LOC105372695,MIR298,GNAS-AS1	-0.0791328	2	32.3121	1517	1250.64	0.00764184	-0.0949791	-0.0632609	-0.67477	0.508614
chr20	58821800	58913449	GNAS-AS1,GNAS	0.116547	2	39.0453	125	108.836	0.0248434	0.0748625	0.154608	-0.464755	0.645333
chr20	58913449	58971259	-	-0.17946	2	36.0848	79	66.4022	0.0279421	-0.237274	-0.134404	-0.639222	0.218205
chr20	58971259	59095338	NELFCD,CTSZ,TUBB1,ATP5F1E,PRELID3B	0.104733	2	40.6685	170	148.714	0.0197475	0.0678562	0.14496	-0.380631	0.595058
chr20	59095338	62611155	ZNF831,EDN3,PHACTR3,SYCP2,FAM217B,CDH26,C20orf197,LOC729296,MIR646HG,LOC101928048,MIR4533,MIR548AG2,LINC01718,CDH4,MIR1257,TAF4,LSM14B,PSMA7,SS18L1,MTG2,HRH3,LOC105369209,OSBPL2,ADRM1,LAMA5,RPS21,CABLES2,RBBP8NL,GATA5,MIR1-1HG-AS1,MIR1-1HG	-0.0942659	2	31.7822	4843	3942.72	0.00433525	-0.102399	-0.0851543	-0.728185	0.503811
chr20	62611155	62661210	SLCO4A1	0.231369	3	45.3427	70	61.1483	0.0299181	0.182908	0.27539	-0.220089	0.704161
chr20	62661210	62872004	SLCO4A1,NTSR1,LINC00659,MRGBP,OGFR-AS1,OGFR,COL9A3,TCFL5	-0.0804044	2	32.66	286	234.021	0.0187418	-0.113024	-0.042692	-0.789085	0.561038
chr20	62872004	62952374	DIDO1,GID8	0.193614	2	39.7641	112	98.37	0.0261854	0.162081	0.241445	-0.257726	0.701734
chr20	62953079	64334167	SLC17A9,BHLHE23,LINC01749,HAR1B,HAR1A,YTHDF1,BIRC7,NKAIN4,FLJ16779,ARFGAP1,COL20A1,CHRNA4,LOC100130587,KCNQ2,EEF1A2,PPDPF,PTK6,SRMS,FNDC11,HELZ2,GMEB2,MHENCR,STMN3,RTEL1-TNFRSF6B,ARFRP1,ZGPAT,LIME1,SLC2A4RG,ZBTB46,LOC112268269,TPD52L2,DNAJC5,UCKL1,ZNF512B,SAMD10,PRPF6,C20orf204,SOX18,TCEA2,RGS19,OPRL1,NPBWR2,MYT1,PCMTD2,LINC00266-1	-0.101823	2	32.8186	1833	1469.61	0.00756814	-0.113357	-0.0882547	-0.770196	0.613848
chr21	5010703	6343374	DNMT3L-AS1,ICOSLG,LINC01678,GATD3A,PWP2,LOC102724843,LOC102724843,H2BS1,LINC01669,LINC00319,SIK1,LOC102724843	-0.407805	1	26.6934	961	666.093	0.0119602	-0.428439	-0.3845	-1.19155	0.249264
chr21	6343374	6377258	-	0.23901	3	51.0347	36	25.8547	0.0614996	0.125892	0.355343	-0.454353	0.868403
chr21	6427258	8686231	CBS,U2AF1,FRGCA,CRYAA,-,LOC110091777,LOC110091777,LOC102724843,LOC102724843,LOC102724843,LOC102723360,SMIM11B,FAM243A,SMIM34A,KCNE1B,LOC100507412,RNA28SN5	-0.431865	1	27.3666	1468	1019.14	0.0117097	-0.450564	-0.409067	-1.48636	0.320741
chr21	8686231	9093814	TEKT4P2	0.0251308	2	44.6542	260	193.047	0.0251424	-0.0186388	0.0696061	-0.781958	0.870956
chr21	9093814	9196087	TEKT4P2	-0.242892	2	38.2489	108	85.8091	0.0491597	-0.335803	-0.168271	-1.24773	0.671378
chr21	9251723	9798468	NCOR1P4,LOC105379514,LINC01667	0.327433	3	58.0443	408	284.676	0.016803	0.301087	0.362052	-0.322451	0.965466
chr21	9798468	9837934	LINC01667	-0.0385223	2	40.8085	43	36.6024	0.0712427	-0.188108	0.102183	-0.731205	0.713649
chr21	9841458	13037718	-,BAGE2,TPTE,TPTE	0.291531	3	61.7873	420	256.336	0.0183099	0.260291	0.328512	-0.414714	1.00182
chr21	13038423	14862965	ANKRD30BP2,MIR3156-3,LINC01674,POTED,LOC110091777,LOC110091777,CYP4F29P,-,LOC110091776,ANKRD20A11P,LIPI,RBM11,ABCC13,HSPA13,SAMSN1,SAMSN1-AS1,LOC388813,LINC02246	-0.127233	2	37.1479	2064	1788.2	0.0088973	-0.140792	-0.113017	-1.30481	0.355389
chr21	14863670	15909186	LINC02246,NRIP1,USP25	0.0585243	2	43.5552	1347	1223.76	0.00605415	0.0477153	0.0669609	-0.42192	0.45467
chr21	15910596	17655474	MIR99AHG,LINC01549,CXADR,BTG3,BTG3-AS1	-0.0605035	2	39.8571	2136	1894.95	0.00556305	-0.0681475	-0.0511691	-0.695595	0.356018
chr21	17655474	17822559	C21orf91-OT1,C21orf91	0.153249	2	48.6864	213	173.648	0.0188812	0.114698	0.189735	-0.345513	0.601898
chr21	17822559	25869439	CHODL-AS1,CHODL,TMPRSS15,MIR548XHG,LINC01683,-,LINC02573,LINC00320,NCAM2,LINC00317,LINC01425,LINC01687,LINC00308,MIR6130,D21S2088E,LINC01689,LINC01684,LINC01692,LINC00158,MIR155HG,LINC00515,MRPL39,JAM2,ATP5PF,GABPA	-0.0711452	2	39.4461	9405	8564.14	0.00236265	-0.0752567	-0.0658494	-0.58515	0.335364
chr21	25869439	26178935	APP	0.114526	2	44.9354	424	374.649	0.0116031	0.0901546	0.135396	-0.339166	0.481416
chr21	26178935	26704865	CYYR1-AS1,CYYR1	-0.0423421	2	38.9712	703	639.023	0.00880563	-0.0573662	-0.0277138	-0.538874	0.353323
chr21	26704865	26973471	ADAMTS1,ADAMTS5	0.0671983	2	41.7661	357	324.088	0.0127351	0.0405029	0.0849278	-0.49938	0.555053
chr21	26973471	28990478	LINC00113,LINC00314,LINC01697,LINC01695,LINC00161,N6AMT1,LTN1	-0.0249943	2	40.4813	2563	2337.25	0.00448599	-0.03137	-0.0176046	-0.54457	0.37153
chr21	28990478	29436744	LTN1,RWDD2B,USP16,CCT8,MAP3K7CL,LINC00189,BACH1,BACH1-IT2	0.130477	2	45.4745	603	516.887	0.00941499	0.113614	0.147494	-0.350307	0.557696
chr21	29436744	30208720	BACH1-IT3,GRIK1,CLDN17	-0.035576	2	37.964	1029	942.359	0.00674934	-0.0476444	-0.025795	-0.520845	0.358709
chr21	30208720	30349015	LINC00307,CLDN8,KRTAP24-1,KRTAP25-1,KRTAP26-1,KRTAP27-1,KRTAP23-1	0.100731	2	45.1052	190	173.339	0.0159757	0.0670398	0.122596	-0.366688	0.471766
chr21	30349015	30504115	KRTAP13-2,MIR4327,KRTAP13-1,KRTAP13-3,KRTAP13-4,KRTAP15-1,KRTAP19-1,KRTAP19-2,KRTAP19-3,KRTAP19-4,KRTAP19-5	-0.00712482	2	40.3257	202	187.812	0.0153166	-0.0361939	0.0215784	-0.41615	0.399533
